ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,provenance,Family_name,Family_level_ID,Language_level_ID,level,lineage
pure1242,Purepecha,North America,19.2467,-101.631,pure1242,,RHE_pure1242.tsv,Tarascan,tara1323,pure1242,language,tara1323
puri1258,Purik-Sham-Nubra,Eurasia,34.3386,76.0127,puri1258,,BHR_puri1258.tsv,Sino-Tibetan,sino1245,puri1258,language,sino1245/bodi1256/bodi1257/oldm1245/lada1242/sham1282
puyu1239,Puyuma,Papunesia,22.643,120.996,puyu1239,,MD-GR-RSI_puyu1239.tsv,Austronesian,aust1307,puyu1239,language,aust1307
qanj1241,Q'anjob'al,North America,15.6846,-91.3043,qanj1241,,RHE_qanj1241.tsv,Mayan,maya1287,qanj1241,language,maya1287/core1254/west2865/kanj1261/kanj1262/kanj1263
qaqe1238,Qaqet,Papunesia,-4.45258,151.702,qaqe1238,,MD-GR-RSI_qaqe1238.tsv,Baining,bain1263,qaqe1238,language,bain1263
qaua1234,Central Gelao-Qau,Eurasia,26.155438,106.16455,qaua1234,,JC_qaua1234.tsv,Tai-Kadai,taik1256,qaua1234,language,taik1256/kada1291/sout3143/west2798/gela1265
qawa1238,Qawasqar,South America,-49.303195,-74.707536,qawa1238,,SR_qawa1238.tsv,Kawesqar,kawe1237,qawa1238,language,kawe1237/nort1506
qima1242,Qimant,Africa,12.8119,37.0542,qima1242,,EJ_qima1242.tsv,Afro-Asiatic,afro1255,qima1242,language,afro1255/cush1243/cent2193/nort3158
quap1242,Quapaw,North America,36.9471,-94.6634,quap1242,,BHR_quap1242.tsv,Siouan,siou1252,quap1242,language,siou1252/core1249/miss1254/dheg1241
quer1236,Querétaro Otomi,North America,20.1396,-100.115,quer1236,,RHE_quer1236.tsv,Otomanguean,otom1299,quer1236,language,otom1299/west2783/otop1241/otop1242/otom1297/otom1300/nort3201
quey1238,Queyu,Eurasia,30.3113,100.813,quey1238,,MY_quey1238.tsv,Sino-Tibetan,sino1245,quey1238,language,sino1245/burm1265/naqi1236/qian1263
quil1240,Quileute,North America,47.9106,-124.603,quil1240,,RHE_quil1240.tsv,Chimakuan,chim1311,quil1240,language,chim1311
quio1240,Quiotepec Chinantec,North America,17.5621,-96.602,quio1240,,JSA-EJ_quio1240.tsv,Otomanguean,otom1299,quio1240,language,otom1299/west2783/otop1241/chin1484/chin1488
rabh1238,Rabha,Eurasia,25.8248,91.1689,rabh1238,,JK_rabh1238.tsv,Sino-Tibetan,sino1245,rabh1238,language,sino1245/brah1260/bodo1279/koch1249
rade1240,Rade,Eurasia,12.979,108.41,rade1240,,FS_rade1240.tsv,Austronesian,aust1307,rade1240,language,aust1307/mala1545/mala1536/nort3170/cham1327/cham1330/high1280/rade1241
raji1240,Raji,Eurasia,28.6151,81.577,raji1240,,RHA_raji1240.tsv,Sino-Tibetan,sino1245,raji1240,language,sino1245/raji1239
rama1270,Rama,North America,11.5007,-83.8571,rama1270,,RHE_rama1270.tsv,Chibchan,chib1249,rama1270,language,chib1249/core1252/voti1248
ramo1244,Ramoaaina,Papunesia,-4.17306,152.451,ramo1244,,MD-GR-RSI_ramo1244.tsv,Austronesian,aust1307,ramo1244,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/kand1307
rapa1244,Rapanui,Papunesia,-27.113,-109.342,rapa1244,,YGA_rapa1244.tsv,Austronesian,aust1307,rapa1244,language,aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449
rapa1245,Mangaia-Old Rapa,Papunesia,-27.6304,-144.338,rapa1245,,YGA_rapa1245.tsv,Austronesian,aust1307,rapa1245,language,aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/cent2062
rapo1238,Rapoisi,Papunesia,-5.78724,154.834,rapo1238,,NP_rapo1238.tsv,North Bougainville,nort2933,rapo1238,language,nort2933
raro1241,Southern Cook Island Maori,Papunesia,-21.23,-159.78,raro1241,,SM_raro1241.tsv,Austronesian,aust1307,raro1241,language,aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/cent2062
rata1244,Ratahan,Papunesia,1.07592,124.858,rata1244,,RHA_rata1244.tsv,Austronesian,aust1307,rata1244,language,aust1307/mala1545/sang1335/sout3155
raut1239,Raute,Eurasia,28.9518,81.1617,raut1239,,JK-EJ_raut1239.tsv,Sino-Tibetan,sino1245,raut1239,language,sino1245/raji1239/raut1240
rawa1267,Rawa,Papunesia,-5.83155,145.937,rawa1267,,MD-GR-RSI_rawa1267.tsv,Nuclear Trans New Guinea,nucl1709,rawa1267,language,nucl1709/fini1244/fini1245/gusa1245/ufim1241
reja1241,Rejang Kayan,Papunesia,2.71903,114.169,reja1241,,MM_reja1241.tsv,Austronesian,aust1307,reja1241,language,aust1307/mala1545/nort3253/kaya1335/kaya1336/kaya1333/reja1244
remb1250,Rembong-Wangka,Papunesia,-8.53361,120.973,remb1250,,JY_remb1250.tsv,Austronesian,aust1307,remb1250,language,aust1307/mala1545/cent2237/cent2245/bima1248/flor1240/flor1241/mang1430
remo1247,Hatang Kayi,Papunesia,14.6254,121.453,remo1247,,JRI_remo1247.tsv,Austronesian,aust1307,remo1247,language,aust1307/mala1545/cent2080
rend1243,Rendille,Africa,2.27065,37.3608,rend1243,,SVM_rend1243.tsv,Afro-Asiatic,afro1255,rend1243,language,afro1255/cush1243/east2699/lowl1267/sout3055/main1283/omot1245/east2653
reng1252,Rengao,Eurasia,14.456,107.9459,reng1252,,JG_reng1252.tsv,Austroasiatic,aust1305,reng1252,language,aust1305/bahn1264/nort3150/hres1236/hres1237
renn1242,Rennell-Bellona,Papunesia,-11.6237,160.265,renn1242,,DP_renn1242.tsv,Austronesian,aust1307,renn1242,language,aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485
rere1240,Rerep,Papunesia,-16.2934,167.651,rere1240,,GB_rere1240.tsv,Austronesian,aust1307,rere1240,language,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/unua1238
resi1247,Resígaro,South America,-1.169535,-71.60524,resi1247,,SD_resi1247.tsv,Arawakan,araw1281,resi1247,language,araw1281/japu1236/nucl1764/yucu1252
reye1240,Reyesano,South America,-14.8333,-67.0833,reye1240,,JM_reye1240.tsv,Pano-Tacanan,pano1259,reye1240,language,pano1259/taca1255/taka1267/taka1268
rian1263,Riantana,Papunesia,-7.50746,138.484,rian1263,,HH_rian1263.tsv,Kolopom,kolo1268,rian1263,language,kolo1268/kima1245
rikb1245,Rikbaktsa,South America,-11.1887,-58.1942,rikb1245,,RHE_rikb1245.tsv,Nuclear-Macro-Je,nucl1710,rikb1245,language,nucl1710
rita1239,Ritarungo,Australia,-13.4559,135.259,rita1239,,MD-GR-RSI_rita1239.tsv,Pama-Nyungan,pama1250,rita1239,language,pama1250/yuul1239/sout3142
roma1326,Romansh,Eurasia,46.5538,9.92812,roma1326,,MM_roma1326.tsv,Indo-European,indo1319,roma1326,language,indo1319/clas1257/ital1284/lati1262/lati1263/impe1234/roma1334/ital1285/west2813/shif1234/nort3208/gall1280
romb1245,Romblomanon,Papunesia,12.4047,122.56,romb1245,,JRI_romb1245.tsv,Austronesian,aust1307,romb1245,language,aust1307/mala1545/grea1284/cent2246/bisa1268/cent2263
rong1264,Rongpo,Eurasia,30.528,79.567,rong1264,,JG_rong1264.tsv,Sino-Tibetan,sino1245,rong1264,language,sino1245/bodi1256/tibe1275/east2777/cent2311
rong1266,Rongmei Naga,Eurasia,25.098,93.7869,rong1266,,JG_rong1266.tsv,Sino-Tibetan,sino1245,rong1266,language,sino1245/kuki1245/zeme1241
ronn1241,Ron,Africa,9.3,9.02,ronn1241,,RK_ronn1241.tsv,Afro-Asiatic,afro1255,ronn1241,language,afro1255/chad1250/west2785/west2714/west2716/roni1235
roto1249,Rotokas,Papunesia,-5.94339,155.154,roto1249,,NP_roto1249.tsv,North Bougainville,nort2933,roto1249,language,nort2933/roto1248
rotu1241,Rotuman,Papunesia,-12.5008,177.066,rotu1241,,NP_rotu1241.tsv,Austronesian,aust1307,rotu1241,language,aust1307/mala1545/cent2237/east2712/ocea1241/cent2060
rovi1238,Roviana,Papunesia,-8.20493,157.408,rovi1238,,NP_rovi1238.tsv,Austronesian,aust1307,rovi1238,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/newg1239/east2761/rovi1239
ruch1235,Ruching Palaung,Eurasia,21.6176,98.0915,ruch1235,,MY_ruch1235.tsv,Austroasiatic,aust1305,ruch1235,language,aust1305/khas1273/pala1352/west2791/pala1336
ruka1240,Rukai,Papunesia,22.7738,120.844,ruka1240,,JRI_ruka1240.tsv,Austronesian,aust1307,ruka1240,language,aust1307
ruma1248,Rumai Palaung,Eurasia,23.6404,97.3172,ruma1248,,MY_ruma1248.tsv,Austroasiatic,aust1305,ruma1248,language,aust1305/khas1273/pala1352/west2791
rumu1243,Rumu,Papunesia,-7.17149,144.179,rumu1243,,ER_rumu1243.tsv,Turama-Kikori,tura1263,rumu1243,language,tura1263
rund1243,Rundum,Papunesia,4.42907,116.177,rund1243,,JLA_rund1243.tsv,Austronesian,aust1307,taga1273,dialect,aust1307/mala1545/nort3253/sout3154/grea1294/muru1275/nort3186/suma1273/taga1273
rung1258,Runga,Africa,9.7154,20.9945,rung1258,,RHE_rung1258.tsv,Maban,maba1274,rung1258,language,maba1274/maba1275/rung1257
rung1259,Rungus,Papunesia,6.83989,116.743,rung1259,,JLA_rung1259.tsv,Austronesian,aust1307,rung1259,language,aust1307/mala1545/nort3253/sout3154/grea1293/dusu1277/rung1260
russ1263,Russian,Eurasia,59.0,50.0,russ1263,,IC-TM_russ1263.tsv,Indo-European,indo1319,russ1263,language,indo1319/clas1257/balt1263/slav1255/east1426
russ1264,Russia Buriat,Eurasia,50.8533,105.564,russ1264,,NH_russ1264.tsv,Mongolic-Khitan,mong1349,russ1264,language,mong1349/mong1329/oira1260/khal1273/buri1258
rutu1240,Rutul,Eurasia,41.6187,47.3244,rutu1240,,NH_rutu1240.tsv,Nakh-Daghestanian,nakh1245,rutu1240,language,nakh1245/dagh1238/lezg1248/nucl1321/west2428
saaa1240,Sa'a,Papunesia,-9.60258,161.467,saaa1240,,NP_saaa1240.tsv,Austronesian,aust1307,saaa1240,language,aust1307/mala1545/cent2237/east2712/ocea1241/sout2853/mala1485/mala1540
saaa1241,Sa,Papunesia,-15.9534,168.228,saaa1241,,JLA_saaa1241.tsv,Austronesian,aust1307,saaa1241,language,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/sout3188
saam1283,Saamia,Africa,0.3652,34.0335,saam1283,,JG_saam1283.tsv,Atlantic-Congo,atla1278,saam1283,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/saam1285/west2858
saar1237,Saaroa,Papunesia,23.2632,120.711,saar1237,,TWE-AB_saar1237.tsv,Austronesian,aust1307,saar1237,language,aust1307/tsou1250/kana1292
saba1263,Sabah Malay,Papunesia,4.64808,117.024,saba1263,,JLA_saba1263.tsv,Austronesian,aust1307,saba1263,language,aust1307/mala1545/mala1536/nort3170/mala1538/east2755/banj1240/bera1266/brun1252
saba1267,Sabah Bisaya,Papunesia,5.30433,115.512,saba1267,,JLA_saba1267.tsv,Austronesian,aust1307,saba1267,language,aust1307/mala1545/nort3253/sout3154/grea1293/bisa1270
saba1268,Sabanê,South America,-12.9857,-60.335,saba1268,,HPG_saba1268.tsv,Nambiquaran,namb1299,saba1268,language,namb1299
sabu1255,Hawu,Papunesia,-10.5522,121.847,sabu1255,,RHA_sabu1255.tsv,Austronesian,aust1307,sabu1255,language,aust1307/mala1545/cent2237/cent2245/bima1248/flor1240/sumb1242/hawu1234
safw1238,Safwa,Africa,-8.54936,33.4766,safw1238,,JLA_safw1238.tsv,Atlantic-Congo,atla1278,safw1238,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/corr1234/mboz1235/mbey1234
saga1262,Sagalla,Africa,-3.60164,38.5037,saga1262,,ML_saga1262.tsv,Atlantic-Congo,atla1278,saga1262,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/kili1269/tait1249
sais1237,Saisiyat,Papunesia,24.6043,121.067,sais1237,,ED_sais1237.tsv,Austronesian,aust1307,sais1237,language,aust1307/nort2899
saka1289,Wanohe,Papunesia,-15.0757,167.051,saka1289,,NP_saka1289.tsv,Austronesian,aust1307,saka1289,language,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/nucl1793/sout3339
saka1291,West Malagasy Sakalava,Africa,-20.28,44.32,saka1291,,MM_saka1291.tsv,Austronesian,aust1307,saka1291,language,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/saka1299
saki1247,Sakizaya,Papunesia,24.026316,121.531394,saki1247,,JG_saki1247.tsv,Austronesian,aust1307,saki1247,language,aust1307/east2493/cent2103
saki1248,Mekens,South America,-13.054,-62.0927,saki1248,,RHE_saki1248.tsv,Tupian,tupi1275,saki1248,language,tupi1275/tupa1251/nucl1716/akun1243
sali1253,Salinan,North America,37.6646,-121.718,sali1253,,AR_sali1253.tsv,,,sali1253,language,
salt1242,Salt-Yui,Papunesia,-6.26519,145.021,salt1242,,MD-GR-RSI_salt1242.tsv,Nuclear Trans New Guinea,nucl1709,salt1242,language,nucl1709/cent2120/simb1258/nucl1617/goli1246
samb1305,Samba Leko,Africa,8.19236,11.7366,samb1305,,GB_samb1305.tsv,Atlantic-Congo,atla1278,samb1305,language,atla1278/volt1241/nort3149/came1255/samb1322/samb1323/sout3238/leko1246/samb1324
samb1311,Samba Daka,Africa,8.06905,11.7077,samb1311,,RHE_samb1311.tsv,Atlantic-Congo,atla1278,samb1311,language,atla1278/volt1241/benu1247/bant1294/nort3168/dako1256/tara1325
samo1303,Samo,Papunesia,-6.15496,142.195,samo1303,,RSC_samo1303.tsv,East Strickland,east2433,samo1303,language,east2433/kubo1241
samo1305,Samoan,Papunesia,-13.92,-171.83,samo1305,,MD-GR-RSI_samo1305.tsv,Austronesian,aust1307,samo1305,language,aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/elli1239/samo1310
sana1295,Sanaani Arabic,Eurasia,15.6552,44.8412,sana1295,,NB_sana1295.tsv,Afro-Asiatic,afro1255,sana1295,language,afro1255/semi1276/west2786/cent2236/arab1394/arab1395/arab1393
sana1297,San Andres Creole English,North America,12.55352,-81.70425,sana1297,,JW_sana1297.tsv,Indo-European,indo1319,sana1297,language,indo1319/clas1257/germ1287/nort3152/west2793/nort3175/angl1264/angl1265/late1254/merc1242/macr1271/guin1259/cari1284/west2854/misk1243
sanb1241,San Baltazar Loxicha Zapotec,North America,16.0409,-96.762,sanb1241,,JG_sanb1241.tsv,Otomanguean,otom1299,sanb1241,language,otom1299/east2557/popo1292/zapo1436/zapo1437/nucl1765/macr1276/coat1245/coat1242
sanb1242,San Blas Kuna,South America,9.15686,-78.3075,sanb1242,,MM_sanb1242.tsv,Chibchan,chib1249,sanb1242,language,chib1249/core1252/isth1243/east2569/kuna1280
sand1273,Sandawe,Africa,-5.26918,35.4808,sand1273,,SVM_sand1273.tsv,,,sand1273,language,
sand1278,San Dionisio del Mar Huave,North America,16.3514,-94.7001,sand1278,,RHE_sand1278.tsv,Huavean,huav1256,sand1278,language,huav1256/sand1283
sang1321,Sangtam Naga,Eurasia,25.8581,94.6279,sang1321,,JG_sang1321.tsv,Sino-Tibetan,sino1245,sang1321,language,sino1245/kuki1245/anga1312/aoic1235
sang1330,Sangu (Tanzania),Africa,-8.4,33.9,sang1330,,NL_sang1330.tsv,Atlantic-Congo,atla1278,sang1330,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/sout3185/wanj1243
sang1331,Sanga (Democratic Republic of Congo),Africa,-10.0236,26.8462,sang1331,,ML_sang1331.tsv,Atlantic-Congo,atla1278,sang1331,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254/kaon1242
sani1269,Sani,Eurasia,24.278,103.759,sani1269,,JY_sani1269.tsv,Sino-Tibetan,sino1245,sani1269,language,sino1245/burm1265/lolo1265/lolo1267/nili1235/sout3212/sani1266/sani1267
sanj1284,Western Tlacolula Valley Zapotec,North America,17.0332,-96.5967,sanj1284,,JG_sanj1284.tsv,Otomanguean,otom1299,sanj1284,language,otom1299/east2557/popo1292/zapo1436/zapo1437/nucl1765/core1259/cent2146/west2947
sanm1289,San Martín Quechua,South America,-6.9582,-76.6608,sanm1289,,JVE-RZ_sanm1289.tsv,Quechuan,quec1387,sanm1289,language,quec1387/quec1388/quec1384/sanm1306
sanm1295,San Miguel El Grande Mixtec,North America,17.046881,-97.622482,sanm1295,,JG_sanm1295.tsv,Otomanguean,otom1299,sanm1295,language,otom1299/east2557/amuz1253/mixt1422/mixt1423/mixt1427/west2824
sanm1301,San Marcos Tlalcoyalco Popoloca,North America,18.74,-97.5936,sanm1301,,RHE_sanm1301.tsv,Otomanguean,otom1299,sanm1301,language,otom1299/east2557/popo1292/popo1293/ixca1247/choc1278/popo1294/nort3348
sant1410,Santali,Eurasia,25.0317,87.8185,sant1410,,TWI_sant1410.tsv,Austroasiatic,aust1305,sant1410,language,aust1305/mund1335/nort3151/kher1245/sant1457
sant1436,Santa María Zacatepec Mixtec,North America,16.7003,-97.9484,sant1436,,RHE_sant1436.tsv,Otomanguean,otom1299,sant1436,language,otom1299/east2557/amuz1253/mixt1422/mixt1423/mixt1427/coas1316/west2832
sant1451,Santa María Quiegolani Zapotec,North America,16.033,-96.0486,sant1451,,JG_sant1451.tsv,Otomanguean,otom1299,sant1451,language,otom1299/east2557/popo1292/zapo1436/zapo1437/nucl1765/core1259/cent2146/sout3003
sanu1240,Sanumá,South America,4.5,-64.5,sanu1240,,CB-PE-AS_sanu1240.tsv,Yanomamic,yano1268,sanu1240,language,yano1268
sapo1253,Saposa,Papunesia,-5.64103,154.732,sapo1253,,NP_sapo1253.tsv,Austronesian,aust1307,sapo1253,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/neha1246/nucl1750/buka1262/sapo1252
sapu1248,Sapuan,Eurasia,15.3692,106.843,sapu1248,,JLA_sapu1248.tsv,Austroasiatic,aust1305,sapu1248,language,aust1305/bahn1264/west2399/nucl1299
sara1321,Sara Kaba Náà,Africa,9.39388,19.2566,sara1321,,NH_sara1321.tsv,Central Sudanic,cent2225,sara1321,language,cent2225/sara1341/sbbo1237/nucl1719/sara1349/sara1318/barh1234/sara1348
sara1327,Sarangani Manobo,Papunesia,5.84903,125.499,sara1327,,MM_sara1327.tsv,Austronesian,aust1307,sara1327,language,aust1307/mala1545/grea1284/mano1276/cent2255/sout2913/sara1347
sara1331,Saraveca,South America,-16.07,-57.8,sara1331,,SD_sara1331.tsv,Arawakan,araw1281,sara1331,language,araw1281/cent2226/pare1273
sara1340,Saramaccan,South America,4.54729,-54.0238,sara1340,,DB_sara1340.tsv,Indo-European,indo1319,sara1340,language,indo1319/clas1257/germ1287/nort3152/west2793/nort3175/angl1264/angl1265/late1254/merc1242/macr1271/guin1259/suri1275
sars1236,Sarsi,North America,50.8822,-114.301,sars1236,,BHR_sars1236.tsv,Athabaskan-Eyak-Tlingit,atha1245,sars1236,language,atha1245/atha1246/atha1247
sasa1249,Sasak,Papunesia,-8.58349,116.284,sasa1249,,TY_sasa1249.tsv,Austronesian,aust1307,sasa1249,language,aust1307/mala1545/mala1536/nort3170/bali1277/sasa1248
sata1237,Satawalese,Papunesia,7.36084,147.038,sata1237,,NP_sata1237.tsv,Austronesian,aust1307,sata1237,language,aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/micr1244/cent2276/west2844/pona1247/truk1243/nucl1749/cent2290/sata1238
sauk1252,Ma Manda,Papunesia,-6.31958,146.759,sauk1252,,ML_sauk1252.tsv,Nuclear Trans New Guinea,nucl1709,sauk1252,language,nucl1709/fini1244/fini1245/erap1240/sauk1253
saur1249,Sauria Paharia,Eurasia,24.8124,87.6432,saur1249,,JI_saur1249.tsv,Dravidian,drav1251,saur1249,language,drav1251/nort2698/kuru1300/malt1248
savo1255,Savosavo,Papunesia,-9.12853,159.814,savo1255,,NP_savo1255.tsv,,,savo1255,language,
saya1246,Saya,Africa,9.69441,9.71748,saya1246,,KS_saya1246.tsv,Afro-Asiatic,afro1255,saya1246,language,afro1255/chad1250/west2785/west2790/west2800/sout3162/sout3170/zaks1240
seco1242,Second Mesa,North America,35.7653,-110.535,seco1242,,RSC_seco1242.tsv,Uto-Aztecan,utoa1244,hopi1249,dialect,utoa1244/nort2953/hopi1249
seda1262,Sedang,Eurasia,14.7793,108.027,seda1262,,HPG_seda1262.tsv,Austroasiatic,aust1305,seda1262,language,aust1305/bahn1264/nort3150/hres1236/hres1237
seim1238,Seimat,Papunesia,-1.2666667,144.25,seim1238,,DP_seim1238.tsv,Austronesian,aust1307,seim1238,language,aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/west2532
seke1241,Seke (Vanuatu),Papunesia,-15.8839,168.197,seke1241,,KA_seke1241.tsv,Austronesian,aust1307,seke1241,language,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/sout3188/seke1242
sekp1241,Sekpele,Africa,7.16751,0.5886,sekp1241,,HS_sekp1241.tsv,Atlantic-Congo,atla1278,sekp1241,language,atla1278/volt1241/kwav1236/nato1234/lele1262/likp1239
sela1259,Selaru,Papunesia,-8.18376,130.961,sela1259,,CMG_sela1259.tsv,Austronesian,aust1307,sela1259,language,aust1307/mala1545/cent2237/cent2245/sout2890
sela1260,Selayar,Papunesia,-6.10145,120.496,sela1260,,MM_sela1260.tsv,Austronesian,aust1307,sela1260,language,aust1307/mala1545/sout2923/maka1310
sele1249,Selee,Africa,7.17462,0.42458,sele1249,,HS_sele1249.tsv,Atlantic-Congo,atla1278,sele1249,language,atla1278/volt1241/kwav1236/nato1234/lele1262/likp1239
sele1250,Selepet,Papunesia,-6.03532,147.234,sele1250,,MD-GR-RSI_sele1250.tsv,Nuclear Trans New Guinea,nucl1709,sele1250,language,nucl1709/fini1244/huon1246/west2795/crom1234/timb1264/sele1251
sema1265,Semaq Beri,Eurasia,4.1217,102.816,sema1265,,TWE_sema1265.tsv,Austroasiatic,aust1305,sema1265,language,aust1305/asli1243/sout2686/seme1246
sema1266,Semai,Eurasia,4.13257,101.477,sema1266,,JG_sema1266.tsv,Austroasiatic,aust1305,sema1266,language,aust1305/asli1243/cent1987/seno1278
seme1247,Semelai,Eurasia,2.82799,102.806,seme1247,,MJ-TWE_seme1247.tsv,Austroasiatic,aust1305,seme1247,language,aust1305/asli1243/sout2686/seme1246
sene1264,Seneca,North America,42.56,-77.53,sene1264,,BHR_sene1264.tsv,Iroquoian,iroq1247,sene1264,language,iroq1247/nort2947
seng1281,Sengseng,Papunesia,-6.16474,149.784,seng1281,,DP_seng1281.tsv,Austronesian,aust1307,seng1281,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/sout2874/araw1269/pasi1254
seri1257,Seri,North America,28.9877,-112.384,seri1257,,RHE_seri1257.tsv,,,seri1257,language,
serr1255,Serrano,North America,33.9479,-116.772,serr1255,,CB-PE-AS_serr1255.tsv,Uto-Aztecan,utoa1244,serr1255,language,utoa1244/nort2953/cali1246/serr1254
seve1240,Severn Ojibwa,North America,53.9092,-89.9331,seve1240,,HPG_seve1240.tsv,Algic,algi1248,seve1240,language,algi1248/algo1256/algo1257/east2765/ojib1240/ojib1241/seve1242
sgaw1245,S'gaw Karen,Eurasia,17.9872,97.7126,sgaw1245,,JG_sgaw1245.tsv,Sino-Tibetan,sino1245,sgaw1245,language,sino1245/kare1337/sout1554/sgaw1244
shab1252,Shabo,Africa,7.64407,35.223,shab1252,,LR_shab1252.tsv,,,shab1252,language,
sham1280,Shambala,Africa,-4.8,38.29,sham1280,,EJ_sham1280.tsv,Atlantic-Congo,atla1278,sham1280,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/nort3209/ruvu1235/west2846/seut1234/bond1249
shan1283,Shanenawa,South America,-8.00919,-73.3264,shan1283,,MP-RZ_shan1283.tsv,Pano-Tacanan,pano1259,shan1283,language,pano1259/pano1256/main1279/pano1257/head1239/yami1255
shas1239,Shasta,North America,41.7587,-122.738,shas1239,,GB_shas1239.tsv,Shastan,shas1238,shas1239,language,shas1238
shaw1249,Shawnee,North America,40.0,-83.0,shaw1249,,HPG_shaw1249.tsv,Algic,algi1248,shaw1249,language,algi1248/algo1256/algo1257/east2765
shee1238,She,Eurasia,23.0399,114.814,shee1238,,HDS_shee1238.tsv,Hmong-Mien,hmon1336,shee1238,language,hmon1336/hmon1337/nucl1714/jion1235/hone1239
shek1245,Sheko,Africa,7.05022,35.2826,shek1245,,SVM_shek1245.tsv,Dizoid,dizo1235,shek1245,language,dizo1235
sher1257,Sherdukpen,Eurasia,27.0035,92.5799,sher1257,,JK_sher1257.tsv,Sino-Tibetan,sino1245,sher1257,language,sino1245/khob1235/meyi1234/sher1256
sher1258,Sherbro,Africa,7.77585,-12.7405,sher1258,,KS_sher1258.tsv,Atlantic-Congo,atla1278,sher1258,language,atla1278/mela1257/bull1245/bull1246
shil1265,Shilluk,Africa,9.85472,31.7926,shil1265,,JLA_shil1265.tsv,Nilotic,nilo1247,shil1265,language,nilo1247/west2493/luob1235/nort2814
ship1254,Shipibo-Conibo,South America,-7.17105,-74.8219,ship1254,,OK_ship1254.tsv,Pano-Tacanan,pano1259,ship1254,language,pano1259/pano1256/main1279/pano1257/cham1314/ship1253
shix1238,Shixing,Eurasia,28.3895,100.4,shix1238,,BHR_shix1238.tsv,Sino-Tibetan,sino1245,shix1238,language,sino1245/burm1265/naqi1236/naic1235
shol1240,Sholaga,Eurasia,11.9458,77.2211,shol1240,,JSA_shol1240.tsv,Dravidian,drav1251,shol1240,language,drav1251/sout3133/sout3138/tami1291/bada1263/kann1259
shon1251,Shona,Africa,-17.20849,29.75725,shon1251,,NL_shon1251.tsv,Atlantic-Congo,atla1278,shon1251,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/shon1250/core1255/plat1259/cent2310
shor1247,Shor,Eurasia,52.3261,88.4344,shor1247,,NH_shor1247.tsv,Turkic,turk1311,shor1247,language,turk1311/comm1245/cent2326/sout2693/yeni1256/yeni1251
shos1248,Shoshoni,North America,41.0,-116.0,shos1248,,MM_shos1248.tsv,Uto-Aztecan,utoa1244,shos1248,language,utoa1244/nort2953/numi1242/cent2130
shua1257,Shuar,South America,-3.45136,-78.1892,shua1257,,RHE_shua1257.tsv,Chicham,jiva1245,shua1257,language,jiva1245/shua1256
shwe1236,Shwe Palaung,Eurasia,23.6729,97.7972,shwe1236,,MM_shwe1236.tsv,Austroasiatic,aust1305,shwe1236,language,aust1305/khas1273/pala1352/west2791/pala1336
siam1242,Siamou,Africa,10.998,-4.92143,siam1242,,NH_siam1242.tsv,,,siam1242,language,
siar1238,Siar-Lak,Papunesia,-4.62059,152.892,siar1238,,MD-GR-RSI_siar1238.tsv,Austronesian,aust1307,siar1238,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234
siaw1243,Siawi,Papunesia,-4.05312,141.42,siaw1243,,HH_siaw1243.tsv,Amto-Musan,amto1249,siaw1243,language,amto1249
